batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6846511627906977,20,128,27.4465,1.3879,0.0005,5.2729,1.6988,1.9023,0.4077,191.0309,5.8414,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0268,0.0268
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.6855813953488372,20,128,30.9932,1.3845,0.0006,5.1888,1.3937,3.4581,0.5313,210.387,6.5136,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0281,0.0281
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.6948837209302325,20,128,34.2517,1.3829,0.0007,5.1381,1.3775,5.1304,0.538,228.9088,7.5916,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0283,0.0283
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.7088372093023256,20,128,35.5115,1.381,0.0007,5.0776,1.34,6.6056,0.5618,236.0018,8.2523,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0277,0.0277
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.7013953488372093,20,128,36.7613,1.3789,0.0008,5.0191,1.3586,5.9936,0.5476,258.0088,9.4447,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0302,0.0302
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.7023255813953488,20,128,36.2212,1.3786,0.0007,4.9411,1.276,5.7736,0.6085,264.2637,9.6503,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0291,0.0291
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.707906976744186,20,128,37.7052,1.3751,0.0008,4.9045,1.2909,6.869,0.5965,276.3661,10.9368,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0397,0.0397
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.7134883720930233,20,128,37.9924,1.3751,0.0008,4.8079,1.2689,5.2167,0.6127,289.6356,11.7483,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0318,0.0318
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.7153488372093023,20,128,39.0916,1.3725,0.0008,4.792,1.2629,6.9935,0.6217,302.263,13.4738,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0332,0.0332
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.72,20,128,40.2267,1.3737,0.0009,4.7562,1.2678,7.1919,0.6166,315.0054,14.8588,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0329,0.0329
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.6911627906976744,20,128,41.7009,1.3716,0.0009,4.7357,1.283,8.8861,0.6036,327.7218,16.3875,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0363,0.0363
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.7013953488372093,20,128,42.1491,1.3722,0.0009,4.7278,1.2884,8.4763,0.5981,335.018,16.7844,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0343,0.0343
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7162790697674418,20,128,42.1843,1.3729,0.0009,4.7298,1.2777,8.7172,0.6077,336.5212,16.7268,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0329,0.0329
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.718139534883721,20,128,42.6996,1.3717,0.0009,4.7144,1.2859,8.959,0.5994,345.362,17.0001,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0415,0.0415
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.7134883720930233,20,128,42.9279,1.3709,0.0009,4.7145,1.2924,8.7375,0.5932,349.36,17.6097,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0498,0.0498
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.7041860465116279,20,128,43.1122,1.3711,0.0009,4.6933,1.2864,9.0641,0.5987,355.4138,17.8839,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0566,0.0566
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.7265116279069768,20,128,42.7858,1.3726,0.0009,4.71,1.2768,9.2723,0.6073,356.5264,18.3794,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0567,0.0567
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.7004651162790698,20,128,42.9679,1.3721,0.0009,4.6921,1.2666,9.2777,0.6166,358.7219,18.1487,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0567,0.0567
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.7041860465116279,20,128,43.839,1.3699,0.0009,4.664,1.2819,9.1988,0.603,367.3338,19.1175,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0455,0.0455
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.7097674418604651,20,128,43.3105,1.371,0.0009,4.6722,1.2568,9.9235,0.6254,366.3729,19.1276,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0486,0.0486
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=20.ckpt,20,0.7134883720930233,20,128,43.0321,1.3708,0.0009,4.6884,1.2518,9.7968,0.6315,365.4596,19.518,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0438,0.0438
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=21.ckpt,21,0.7032558139534884,20,128,44.1378,1.3675,0.0009,4.6595,1.2699,10.1436,0.6137,375.02,19.9296,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0623,0.0623
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=22.ckpt,22,0.7069767441860465,20,128,44.2465,1.3665,0.001,4.6496,1.2722,9.6744,0.6115,378.7038,20.5216,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0645,0.0645
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=23.ckpt,23,0.7041860465116279,20,128,44.0837,1.3682,0.0009,4.6576,1.2625,10.1185,0.6206,376.0052,20.155,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0488,0.0488
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=24.ckpt,24,0.7032558139534884,20,128,44.1641,1.3692,0.0009,4.6572,1.2626,10.0251,0.6204,379.3658,19.8786,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0493,0.0493
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6744186046511628,14,128,27.7985,1.3865,0.0005,5.274,1.4017,2.3799,0.5011,189.4868,6.2198,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0407,0.0407
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.6734883720930233,14,128,31.3933,1.3823,0.0006,5.1312,1.3479,3.4959,0.5484,215.7188,7.5746,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0525,0.0525
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.6920930232558139,14,128,34.4646,1.3826,0.0007,5.1088,1.3632,5.8791,0.5471,230.2076,8.5977,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0381,0.0381
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.6865116279069767,14,128,35.4522,1.3813,0.0007,5.0597,1.341,5.4763,0.5583,243.0151,9.1228,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0404,0.0404
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.6781395348837209,14,128,36.4385,1.3817,0.0007,5.011,1.3235,5.794,0.5722,254.8154,9.6468,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0405,0.0405
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.7004651162790698,14,128,38.3363,1.3792,0.0008,4.9406,1.3065,7.0643,0.5845,268.1026,10.2627,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0396,0.0396
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.7162790697674418,14,128,39.0519,1.3754,0.0008,4.8817,1.3202,6.674,0.5696,290.3218,12.6963,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0385,0.0385
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.7125581395348837,14,128,39.8443,1.3708,0.0008,4.8374,1.3025,6.1389,0.5861,299.0762,12.8923,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0407,0.0407
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.7051162790697675,14,128,39.7284,1.372,0.0008,4.836,1.2807,6.5258,0.6045,313.6842,13.7647,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0375,0.0375
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.7209302325581395,14,128,40.0353,1.3711,0.0008,4.8125,1.2678,6.4454,0.6125,324.4538,15.3325,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0411,0.0411
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.7144186046511628,14,128,41.9562,1.3715,0.0009,4.8245,1.2833,9.2565,0.6026,335.8048,17.2305,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0414,0.0414
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.7302325581395349,14,128,42.0833,1.3725,0.0009,4.8088,1.2769,8.6636,0.6089,340.7299,17.592,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0391,0.0391
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7190697674418605,14,128,43.002,1.3721,0.0009,4.8101,1.2883,9.001,0.5979,350.6206,18.9,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.066,0.066
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.7144186046511628,14,128,43.0444,1.3703,0.0009,4.8089,1.293,8.573,0.5932,354.8525,18.7819,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0648,0.0648
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.7293023255813953,14,128,42.761,1.3693,0.0008,4.8166,1.2679,9.2474,0.6166,354.7066,19.3815,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.066,0.066
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.7097674418604651,14,128,42.6859,1.3703,0.0008,4.8188,1.2626,8.6521,0.6208,357.4994,19.5175,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0654,0.0654
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.7041860465116279,14,128,43.4886,1.3694,0.0009,4.7971,1.2718,8.8784,0.6119,367.1418,19.9976,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0658,0.0658
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.7116279069767442,14,128,43.1227,1.3707,0.0008,4.8125,1.2603,9.0975,0.6231,366.1545,19.7919,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0657,0.0657
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.7116279069767442,14,128,43.1492,1.3713,0.0008,4.801,1.256,9.2457,0.6271,372.0544,20.2219,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0492,0.0492
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=00.ckpt,0,0.6827906976744186,18,64,22.4708,2.6509,0.0029,4.4914,1.4902,3.0019,0.4887,128.204,3.7972,0.0001,0.0001,0.0,0.0001,0.0,0.0004,0.0001,0.0328,0.0328
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=01.ckpt,1,0.6790697674418604,18,64,23.731,2.6245,0.0032,4.3509,1.3987,5.4973,0.5233,162.6061,5.9415,0.0001,0.0001,0.0,0.0001,0.0,0.0004,0.0001,0.0421,0.0421
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=02.ckpt,2,0.666046511627907,18,64,25.0815,2.6036,0.0034,4.2867,1.4158,6.0583,0.5106,179.3235,6.8,0.0001,0.0,0.0,0.0001,0.0,0.0004,0.0001,0.0441,0.0441
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=03.ckpt,3,0.6679069767441861,18,64,25.3708,2.5995,0.0034,4.2424,1.4049,6.0803,0.5171,190.1654,7.257,0.0001,0.0001,0.0,0.0001,0.0,0.0004,0.0001,0.0443,0.0443
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=04.ckpt,4,0.6883720930232559,18,64,26.4244,2.5646,0.0036,4.1364,1.401,6.0496,0.5153,204.3288,8.3497,0.0001,0.0,0.0,0.0001,0.0,0.0004,0.0001,0.0413,0.0413
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=05.ckpt,5,0.6883720930232559,18,64,25.7625,2.5777,0.0034,4.0815,1.3337,5.4386,0.5634,205.991,8.4268,0.0001,0.0001,0.0,0.0001,0.0,0.0004,0.0001,0.0346,0.0346
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=06.ckpt,6,0.6874418604651162,18,64,26.7109,2.5537,0.0036,4.023,1.3981,4.1364,0.5148,220.7586,9.0671,0.0001,0.0,0.0,0.0001,0.0,0.0004,0.0001,0.0368,0.0368
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=07.ckpt,7,0.7013953488372093,18,64,27.1158,2.5564,0.0036,3.9768,1.3553,5.0714,0.5438,227.721,9.3813,0.0001,0.0,0.0,0.0001,0.0,0.0004,0.0001,0.0326,0.0326
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=08.ckpt,8,0.7106976744186047,18,64,27.5938,2.5503,0.0035,3.9267,1.3218,6.0273,0.5692,233.8452,10.2675,0.0001,0.0,0.0,0.0001,0.0,0.0004,0.0001,0.0317,0.0317
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=09.ckpt,9,0.6930232558139535,18,64,27.6387,2.5495,0.0031,3.9071,1.3054,6.096,0.5823,238.3633,10.3989,0.0001,0.0001,0.0,0.0001,0.0,0.0004,0.0001,0.0505,0.0505
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=10.ckpt,10,0.7004651162790698,18,64,28.7047,2.5291,0.0036,3.8805,1.3376,7.0598,0.5563,248.6127,10.9609,0.0001,0.0,0.0,0.0001,0.0,0.0004,0.0001,0.0521,0.0521
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=11.ckpt,11,0.707906976744186,18,64,28.7515,2.5274,0.0037,3.8664,1.3322,7.1555,0.5591,253.5436,11.8472,0.0001,0.0001,0.0,0.0001,0.0,0.0004,0.0001,0.0527,0.0527
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=12.ckpt,12,0.7097674418604651,18,64,28.8123,2.5334,0.0036,3.8476,1.3209,7.3312,0.5683,255.3088,11.7997,0.0001,0.0,0.0,0.0001,0.0,0.0004,0.0001,0.0427,0.0427
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=13.ckpt,13,0.7097674418604651,18,64,28.9003,2.5384,0.0035,3.8522,1.3241,7.1446,0.5645,258.9336,12.3396,0.0001,0.0,0.0,0.0001,0.0,0.0004,0.0001,0.0393,0.0393
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=14.ckpt,14,0.7097674418604651,18,64,29.3136,2.5364,0.0035,3.822,1.3299,7.4225,0.559,265.1748,12.5485,0.0001,0.0,0.0,0.0001,0.0,0.0004,0.0001,0.0378,0.0378
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=15.ckpt,15,0.695813953488372,18,64,29.2386,2.538,0.0033,3.8191,1.3152,7.5087,0.5712,266.2909,12.6815,0.0001,0.0,0.0,0.0001,0.0,0.0004,0.0001,0.0472,0.0472
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=16.ckpt,16,0.695813953488372,18,64,29.1906,2.5398,0.003,3.8252,1.308,7.5454,0.5775,266.4376,12.7552,0.0001,0.0,0.0,0.0001,0.0,0.0004,0.0001,0.045,0.045
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=17.ckpt,17,0.7023255813953488,18,64,29.286,2.5414,0.003,3.8031,1.301,7.3115,0.5831,268.9108,12.8815,0.0001,0.0001,0.0,0.0001,0.0,0.0004,0.0001,0.0479,0.0479
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=18.ckpt,18,0.7097674418604651,18,64,29.1141,2.55,0.0028,3.8278,1.2896,7.6613,0.5933,270.0489,13.103,0.0001,0.0001,0.0,0.0001,0.0,0.0004,0.0001,0.0478,0.0478
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=19.ckpt,19,0.7023255813953488,18,64,29.6499,2.5356,0.0029,3.7954,1.3092,7.9905,0.5759,277.4587,13.5564,0.0001,0.0,0.0,0.0001,0.0,0.0004,0.0001,0.0412,0.0412
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=20.ckpt,20,0.7246511627906976,18,64,29.0844,2.557,0.0025,3.8203,1.2782,8.2404,0.604,274.4252,14.1321,0.0001,0.0001,0.0,0.0001,0.0,0.0004,0.0001,0.029,0.029
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=21.ckpt,21,0.706046511627907,18,64,29.2003,2.5513,0.0026,3.8178,1.2803,8.4534,0.6022,275.05,14.3028,0.0001,0.0001,0.0,0.0001,0.0,0.0004,0.0001,0.0294,0.0294
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=22.ckpt,22,0.7106976744186047,18,64,28.8613,2.5594,0.0024,3.8411,1.2651,8.7108,0.6166,272.2758,14.1225,0.0001,0.0,0.0,0.0001,0.0,0.0004,0.0002,0.0306,0.0306
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.7023255813953488,19,128,24.4551,1.3915,0.0004,5.331,1.3502,2.4416,0.5366,195.5644,6.3947,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0296,0.0296
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.707906976744186,19,128,30.0524,1.3872,0.0005,5.2101,1.3783,4.7248,0.5373,230.4494,9.2705,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0298,0.0298
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.6837209302325581,19,128,30.0635,1.3863,0.0005,5.1549,1.297,4.9932,0.5924,243.1884,9.1227,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0305,0.0305
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.7051162790697675,19,128,32.942,1.384,0.0006,5.0823,1.3431,5.504,0.5572,259.4061,10.4794,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.03,0.03
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.7004651162790698,19,128,33.2983,1.3812,0.0007,4.9928,1.3188,5.0249,0.5744,273.2943,10.966,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0301,0.0301
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.6976744186046512,19,128,34.3706,1.3801,0.0007,4.9642,1.301,6.6268,0.5875,283.8974,12.9142,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0317,0.0317
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.695813953488372,19,128,33.2137,1.3789,0.0007,4.9085,1.2442,5.4949,0.6389,289.6612,13.0381,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0314,0.0314
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.7227906976744186,19,128,36.7918,1.3763,0.0008,4.8604,1.2819,7.8388,0.6045,309.6561,14.5685,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0318,0.0318
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.7153488372093023,19,128,36.6851,1.375,0.0008,4.8434,1.2551,7.8962,0.6289,312.3156,14.4526,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0393,0.0393
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.7246511627906976,19,128,36.2708,1.3738,0.0007,4.8321,1.2315,7.4182,0.6511,314.0456,14.4042,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0348,0.0348
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.7088372093023256,19,128,37.9531,1.3736,0.0008,4.8223,1.2595,7.6501,0.6252,326.3156,15.4408,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0393,0.0393
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.7218604651162791,19,128,38.2527,1.3715,0.0008,4.8205,1.2535,8.3541,0.6306,332.1808,16.6352,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0404,0.0404
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7209302325581395,19,128,39.4688,1.3719,0.0008,4.7917,1.2749,7.8866,0.6103,344.9492,17.3137,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0401,0.0401
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.7218604651162791,19,128,40.453,1.3718,0.0008,4.7495,1.2855,7.7263,0.6016,350.8904,17.2902,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0394,0.0394
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.7237209302325581,19,128,39.964,1.3721,0.0008,4.7655,1.2707,8.2888,0.6149,350.764,17.933,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0527,0.0527
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.7106976744186047,19,128,40.6422,1.371,0.0009,4.7363,1.2836,7.8619,0.6031,359.7251,17.8624,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0565,0.0565
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.7311627906976744,19,128,40.4286,1.3699,0.0008,4.748,1.2716,8.6434,0.6132,362.8045,18.1693,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0625,0.0625
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.7162790697674418,19,128,40.9261,1.3701,0.0008,4.7382,1.2681,9.0502,0.6173,366.4588,18.3482,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0643,0.0643
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.7106976744186047,19,128,41.1412,1.3684,0.0009,4.7318,1.2824,8.3406,0.6023,371.1408,18.8296,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0641,0.0641
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.7041860465116279,19,128,40.5093,1.3663,0.0008,4.7304,1.276,6.6451,0.6066,372.3421,19.3018,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0604,0.0604
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=20.ckpt,20,0.72,19,128,41.5847,1.3669,0.0009,4.7086,1.2828,8.6874,0.6029,378.8106,19.0114,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0673,0.0673
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=21.ckpt,21,0.718139534883721,19,128,41.0266,1.3681,0.0008,4.7367,1.2724,8.2106,0.6121,375.0634,19.5133,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0562,0.0562
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=22.ckpt,22,0.7237209302325581,19,128,41.7559,1.3676,0.0008,4.7071,1.2825,8.6148,0.6032,381.2103,19.7208,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0562,0.0562
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=23.ckpt,23,0.7274418604651163,19,128,41.4894,1.366,0.0008,4.7124,1.2819,7.7398,0.6023,382.4505,19.7853,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0567,0.0567
