,batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size.1,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,std_metric_rankme,std_metric_coherence,std_metric_pseudo_condition_number,std_metric_alpha_req,std_metric_stable_rank,std_metric_ne_sum,std_metric_self_clustering,std_metric_ripser_sum_H0,std_metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1,std_time_rankme,std_time_coherence,std_time_pseudo_condition_number,std_time_alpha_req,std_time_stable_rank,std_time_ne_sum,std_time_self_clustering,std_time_ripser_sum_H0,std_time_ripser_sum_H1
262,64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.5216666666666666,3,128,45.0505,2.104,0.0008,3.7225,1.1279,7.0457,0.7845,1178.4008,72.8724,0.1303,0.1395,0.0,0.0099,0.0011,0.2744,0.0015,5.1899,4.6066,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1479,0.1479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.0115
263,64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.5283333333333333,3,128,45.7447,2.4932,0.0008,3.7009,1.1243,7.6541,0.7894,1198.9462,75.0174,0.1455,0.4948,0.0,0.0143,0.0013,0.3108,0.0018,4.7432,5.2097,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1509,0.1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0104
264,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.4575,2,128,35.3571,3.3742,0.0014,4.3367,1.1648,5.81,0.7375,729.5442,47.1151,0.2074,0.3052,0.0,0.0178,0.0019,0.3471,0.0023,2.6245,3.3143,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1289,0.1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0096
265,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.4716666666666667,2,128,38.0526,2.9288,0.0014,4.1211,1.141,5.5629,0.7679,887.5233,61.1302,0.1507,0.2545,0.0001,0.0154,0.0021,0.306,0.0027,3.6323,3.2535,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1432,0.1432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0124
266,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.4875,2,128,39.6414,2.8005,0.001,4.0407,1.1287,5.5342,0.7842,987.8188,69.1191,0.1576,0.3396,0.0,0.0132,0.0018,0.2543,0.0024,4.8638,4.2366,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0011,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,0.0138
267,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.5030555555555556,2,128,40.7715,2.4138,0.0009,3.9772,1.1226,6.5648,0.7921,1052.2063,73.3081,0.1367,0.1712,0.0,0.0131,0.0014,0.266,0.0019,4.348,4.1989,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.147,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129,0.0129
268,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.5027777777777778,2,128,43.9712,2.4678,0.0007,3.9452,1.1358,6.6217,0.7737,1143.0647,78.6666,0.1323,0.3243,0.0,0.0112,0.0016,0.2966,0.0021,4.4041,4.1524,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0011,0.1559,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0173,0.0173
269,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.5077777777777778,2,128,45.2033,2.3221,0.0006,3.923,1.137,7.5727,0.7719,1202.9827,79.0205,0.12,0.4179,0.0,0.0104,0.0013,0.343,0.0017,5.3584,4.2834,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1523,0.1523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0102
270,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.5097222222222222,2,128,45.1647,2.2622,0.0005,3.9155,1.1338,7.3558,0.7764,1216.9497,79.4388,0.1478,0.323,0.0,0.0083,0.0011,0.3265,0.0015,4.3842,3.6546,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1597,0.1597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.013
271,64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.4636111111111111,9,128,34.8494,3.5413,0.0013,4.2738,1.1336,7.3857,0.7764,721.5758,48.8916,0.1831,0.382,0.0001,0.0124,0.0017,0.3822,0.0023,2.7347,3.0045,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1399,0.1399,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0098,0.0098
272,64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.4894444444444444,9,128,37.0069,2.9243,0.0013,4.0196,1.1108,7.5428,0.8096,854.3021,60.9534,0.1752,0.3075,0.0001,0.0156,0.0013,0.4245,0.0017,4.2445,4.1,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1525,0.1525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173,0.0173
273,64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.4986111111111111,9,128,40.2587,2.5327,0.001,3.8883,1.1155,7.4206,0.8025,960.9362,62.9501,0.1851,0.1768,0.0,0.0125,0.0013,0.3422,0.0017,5.4812,4.1949,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1513,0.1513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0092
274,64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.5072222222222222,9,128,41.6537,2.2962,0.0008,3.8482,1.1162,7.4075,0.8016,1031.9254,67.5176,0.1686,0.1684,0.0,0.0088,0.001,0.3709,0.0014,5.1842,3.0318,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1472,0.1472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0069
275,64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.5136111111111111,9,128,42.2201,2.2602,0.0007,3.8826,1.1177,7.1813,0.7992,1093.2438,72.8894,0.1451,0.1179,0.0,0.0099,0.001,0.382,0.0014,4.7853,4.4858,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1427,0.1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.0055
276,64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.5294444444444445,9,128,43.271,2.232,0.0006,3.8925,1.1216,7.8969,0.7935,1147.6296,76.4727,0.1153,0.1309,0.0,0.0118,0.001,0.4145,0.0014,4.8833,4.7989,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0011,0.1482,0.1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0104
277,64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.5216666666666666,9,128,43.5844,2.3738,0.0005,3.9809,1.1249,7.7563,0.7891,1179.3058,80.8785,0.1155,0.2509,0.0,0.0135,0.0009,0.3758,0.0012,5.6086,3.848,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0011,0.1493,0.1493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,0.0137
278,64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.5158333333333334,9,128,43.6279,2.196,0.0005,3.9671,1.1174,8.1511,0.7994,1210.1113,78.4268,0.1019,0.1741,0.0,0.0139,0.0008,0.4686,0.0012,4.635,4.1977,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1427,0.1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0082
279,64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.5113888888888889,9,128,45.4395,2.4448,0.0005,3.9458,1.1306,8.1377,0.781,1263.1755,82.8046,0.1192,0.3898,0.0,0.0137,0.001,0.4254,0.0014,5.0567,4.8556,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.145,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0102
280,64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.52,9,128,46.1832,2.2524,0.0006,3.8322,1.13,7.9646,0.7816,1275.8434,82.8421,0.1249,0.1502,0.0,0.0139,0.001,0.466,0.0013,5.2314,4.5278,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1482,0.1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0106
281,64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.5236111111111111,9,128,45.5906,2.2558,0.0005,3.9414,1.1306,8.0524,0.7811,1282.9551,83.2076,0.1077,0.1853,0.0,0.0173,0.001,0.3937,0.0013,5.0878,4.4832,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1444,0.1444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0087
282,64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.5225,9,128,46.529,2.2582,0.0005,3.9359,1.1342,8.3719,0.7759,1309.8623,86.0801,0.1274,0.2513,0.0,0.014,0.0009,0.4514,0.0012,5.1813,4.6318,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1466,0.1466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
283,64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.5283333333333333,9,128,46.299,2.5026,0.0005,3.9579,1.1319,8.1711,0.7793,1302.5662,84.5076,0.1155,0.5802,0.0,0.0154,0.001,0.442,0.0013,4.5897,3.7079,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1654,0.1654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089,0.0089
284,64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.5230555555555556,9,128,47.2345,2.2238,0.0006,3.8608,1.1362,8.5406,0.7734,1321.8309,85.842,0.1075,0.2089,0.0,0.0114,0.0009,0.4934,0.0013,5.1424,3.9942,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1648,0.1648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.0101
285,64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.4372222222222222,11,128,36.2807,3.4973,0.0012,4.2941,1.1622,6.7922,0.7412,742.5936,50.8843,0.1927,0.3083,0.0,0.0202,0.0021,0.2738,0.0026,3.9967,2.5384,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1333,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0098
286,64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.4777777777777778,11,128,38.9099,3.0098,0.0011,4.0391,1.1331,6.8227,0.7783,896.4659,66.8708,0.1425,0.4014,0.0,0.0203,0.0013,0.2243,0.0018,5.7381,4.8083,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1515,0.1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0099
287,64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.4822222222222222,11,128,40.9029,2.6455,0.0008,3.9141,1.1298,6.8231,0.7822,995.0829,71.5886,0.1215,0.3326,0.0,0.0169,0.0014,0.2268,0.0019,5.4965,4.4985,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1538,0.1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0125
288,64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.4991666666666666,11,128,42.9513,2.4658,0.0007,3.8849,1.1331,7.0505,0.7775,1063.3713,73.941,0.1304,0.2198,0.0,0.0156,0.0013,0.2375,0.0017,5.2894,3.6226,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0011,0.1524,0.1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161,0.0161
289,64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.5122222222222222,11,128,44.0276,2.3638,0.0005,3.8937,1.1306,7.9345,0.7812,1111.8281,77.2592,0.1309,0.2211,0.0,0.0132,0.0013,0.2734,0.0017,5.5104,2.5216,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0011,0.151,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0112
290,64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.5141666666666667,11,128,45.5157,2.2674,0.0006,3.8723,1.1368,7.9465,0.7728,1177.9526,82.2937,0.1299,0.1609,0.0,0.0085,0.0014,0.2592,0.0018,5.458,3.1394,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0011,0.1684,0.1684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156,0.0156
291,64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.5044444444444445,11,128,44.7961,2.4676,0.0006,3.9084,1.1309,7.8639,0.7809,1179.3142,85.0972,0.1252,0.1326,0.0,0.0099,0.0011,0.2901,0.0016,6.4236,1.9297,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1729,0.1729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139,0.0139
292,64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.5133333333333333,11,128,45.7461,2.6365,0.0005,3.9116,1.1337,8.0932,0.7769,1229.3396,86.6934,0.1206,0.2632,0.0,0.0106,0.0013,0.3301,0.0017,6.4095,2.0796,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1593,0.1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157,0.0157
293,64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.5316666666666666,11,128,46.6243,2.8862,0.0005,3.8429,1.1329,8.0992,0.7779,1264.9951,85.463,0.1081,0.3353,0.0,0.0116,0.0013,0.3051,0.0017,5.8929,2.6166,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1574,0.1574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103,0.0103
294,64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.53,11,128,46.7808,2.625,0.0006,3.8347,1.1385,7.7376,0.7706,1289.9512,89.6649,0.1192,0.2643,0.0,0.0097,0.0013,0.2816,0.0017,6.6676,2.412,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1743,0.1743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0053
295,64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.5394444444444444,11,128,47.5537,2.625,0.0005,3.7746,1.1419,7.6647,0.7659,1305.5266,88.8593,0.1073,0.3082,0.0,0.0097,0.0011,0.1921,0.0014,6.3056,2.373,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1598,0.1598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.0077
296,64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.5347222222222222,11,128,46.8041,2.5096,0.0005,3.7704,1.1326,7.75,0.7786,1283.0033,88.1975,0.1037,0.3139,0.0,0.0108,0.001,0.2257,0.0014,5.831,3.1796,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1592,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117,0.0117
297,64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.5344444444444445,11,128,47.7606,2.495,0.0005,3.7584,1.1406,7.6801,0.7676,1323.5476,91.5481,0.0998,0.2992,0.0,0.0084,0.0012,0.2519,0.0016,5.7173,2.3349,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.152,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0102
298,64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.5158333333333334,11,128,47.0198,2.6158,0.0006,3.772,1.1343,7.694,0.7761,1281.2935,89.0566,0.0799,0.362,0.0,0.013,0.0009,0.2974,0.0012,5.8278,2.9996,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1468,0.1468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0079
299,64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.5416666666666666,11,128,48.1409,2.3644,0.0005,3.7441,1.1425,7.6546,0.765,1329.7239,91.162,0.0986,0.2664,0.0,0.0084,0.0013,0.2757,0.0017,6.3856,2.6857,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1484,0.1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.0134
300,64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.5375,11,128,48.475,2.3648,0.0005,3.7558,1.1454,7.4455,0.7613,1347.367,91.8997,0.1033,0.2018,0.0,0.0084,0.0013,0.2477,0.0018,6.095,2.9283,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1556,0.1556,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0142,0.0142
