,batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1
0,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.572,11,32.2516,1.0,0.0039,3.6438,1.2434,8.3764,0.6538,114.6751,1.6794,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0107,0.0107
1,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.592,11,33.3892,1.0,0.0044,3.4588,1.2343,8.2915,0.6608,132.9915,1.853,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118
2,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.604,11,33.2358,1.0,0.0045,3.3828,1.213,8.0202,0.6821,145.9071,2.2415,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0177,0.0177
3,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.608,11,34.795,1.0,0.0047,3.2823,1.2237,8.6625,0.6682,160.8094,2.5285,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0128,0.0128
4,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.676,11,34.8494,1.0,0.0049,3.2057,1.2077,9.0412,0.6847,168.4079,2.7409,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0104,0.0104
5,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.636,11,34.4889,1.0,0.0048,3.1424,1.1902,9.7242,0.704,172.2386,2.8363,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0109,0.0109
6,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.64,11,35.1797,1.0,0.0051,3.0578,1.1957,9.4079,0.6974,180.1088,3.1594,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.011,0.011
7,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.648,11,35.3995,1.0,0.0054,3.0,1.1879,10.0866,0.7061,183.7765,3.1854,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0112,0.0112
8,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.664,11,36.0416,1.0,0.0055,2.9488,1.1954,9.6548,0.6972,190.3815,3.4534,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0099,0.0099
9,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.652,11,36.1867,1.0,0.0058,2.8878,1.1908,10.2254,0.7026,192.8032,3.4322,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0109,0.0109
10,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.64,11,36.3631,1.0,0.0057,2.8739,1.191,10.1954,0.7022,195.5233,3.4425,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0127,0.0127
11,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.656,11,36.823,1.0,0.006,2.8455,1.1966,10.4366,0.6956,199.4553,3.6452,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0132,0.0132
12,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.632,11,36.5966,1.0,0.0058,2.845,1.192,10.3483,0.7011,198.3772,3.4908,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0116,0.0116
13,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.624,11,36.6844,1.0,0.0057,2.8261,1.191,10.2058,0.7022,199.963,3.5191,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0106,0.0106
14,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.66,11,36.7761,1.0,0.0058,2.8297,1.1938,10.0357,0.6987,202.5239,3.797,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0111,0.0111
15,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.664,11,36.8069,1.0,0.0059,2.8,1.188,10.7169,0.7058,201.7944,3.5692,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0123,0.0123
16,64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=00.ckpt,0,0.572,11,29.6248,1.0,0.0034,3.5811,1.1605,8.6611,0.7447,102.3151,1.4002,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0112,0.0112
17,64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=01.ckpt,1,0.624,11,30.397,1.0,0.0037,3.4055,1.1527,8.2294,0.7528,121.77,1.6831,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0122,0.0122
18,64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=02.ckpt,2,0.636,11,30.8942,1.0,0.004,3.2698,1.1414,8.9468,0.7668,135.0237,1.9575,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0123,0.0123
19,64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=03.ckpt,3,0.612,11,32.6409,1.0,0.0043,3.114,1.1508,9.9567,0.7537,148.2999,2.3498,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0111,0.0111
20,64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=04.ckpt,4,0.684,11,32.5545,1.0,0.0046,3.0133,1.1392,10.5134,0.7686,154.0031,2.4129,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0113,0.0113
21,64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=05.ckpt,5,0.652,11,32.8197,1.0,0.0045,2.9423,1.1364,10.7998,0.7719,161.0519,2.3115,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0122,0.0122
22,64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=06.ckpt,6,0.672,11,33.246,1.0,0.0048,2.8842,1.1381,10.904,0.7695,167.7187,2.6607,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0114,0.0114
23,64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=07.ckpt,7,0.676,11,33.7956,1.0,0.0049,2.8349,1.1428,10.7827,0.7631,172.9022,2.89,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0113,0.0113
24,64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=08.ckpt,8,0.684,11,33.512,1.0,0.0051,2.7932,1.135,11.0078,0.7735,173.5849,2.6563,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.012,0.012
25,64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=09.ckpt,9,0.7,11,34.446,1.0,0.0055,2.747,1.1447,10.8451,0.7603,180.0036,2.9867,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0119,0.0119
26,64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=10.ckpt,10,0.676,11,35.0126,1.0,0.0058,2.7284,1.1516,10.8455,0.7512,184.0029,2.9587,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0119,0.0119
27,64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=11.ckpt,11,0.704,11,35.0902,1.0,0.0057,2.7117,1.1505,10.8825,0.7526,185.6644,2.9861,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.012,0.012
28,64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=12.ckpt,12,0.712,11,34.9116,1.0,0.0057,2.7023,1.1456,11.4352,0.7592,185.5857,2.9485,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0113,0.0113
29,64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=13.ckpt,13,0.708,11,35.0664,1.0,0.0059,2.6909,1.1489,10.8466,0.7547,187.1516,3.0479,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0105,0.0105
30,64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=14.ckpt,14,0.712,11,35.1417,1.0,0.0059,2.6762,1.1484,10.8108,0.7554,187.1092,2.9859,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0116,0.0116
31,64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=15.ckpt,15,0.704,11,35.1252,1.0,0.0058,2.6785,1.1475,11.3017,0.7565,189.0945,2.9903,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0129,0.0129
32,64,0.001,7,10,50,16,8,128,checkpoints/model_64_0.001_7_10_50_128epoch=00.ckpt,0,0.568,12,25.8647,1.0,0.0029,3.4355,1.0961,8.5271,0.8326,98.1531,1.2221,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0117,0.0117
33,64,0.001,7,10,50,16,8,128,checkpoints/model_64_0.001_7_10_50_128epoch=01.ckpt,1,0.58,12,28.8228,1.0,0.0036,3.2493,1.114,9.0749,0.806,121.0834,1.6407,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0108,0.0108
34,64,0.001,7,10,50,16,8,128,checkpoints/model_64_0.001_7_10_50_128epoch=02.ckpt,2,0.648,12,29.3498,1.0,0.0037,3.152,1.1104,9.6942,0.8101,136.0697,1.8393,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0119,0.0119
35,64,0.001,7,10,50,16,8,128,checkpoints/model_64_0.001_7_10_50_128epoch=03.ckpt,3,0.664,12,29.9174,1.0,0.0036,3.0779,1.1107,9.7348,0.8089,146.8186,2.3313,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.012,0.012
36,64,0.001,7,10,50,16,8,128,checkpoints/model_64_0.001_7_10_50_128epoch=04.ckpt,4,0.68,12,31.7533,1.0,0.0041,2.9929,1.1249,9.7718,0.7883,160.8241,2.4489,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0105,0.0105
37,64,0.001,7,10,50,16,8,128,checkpoints/model_64_0.001_7_10_50_128epoch=05.ckpt,5,0.624,12,31.5462,1.0,0.004,2.931,1.1197,9.4772,0.7953,165.3589,2.6454,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0113,0.0113
38,64,0.001,7,10,50,16,8,128,checkpoints/model_64_0.001_7_10_50_128epoch=06.ckpt,6,0.684,12,31.9681,1.0,0.0041,2.8677,1.1191,9.8856,0.796,170.6099,2.5385,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0109,0.0109
39,64,0.001,7,10,50,16,8,128,checkpoints/model_64_0.001_7_10_50_128epoch=07.ckpt,7,0.696,12,32.3665,1.0,0.0042,2.8308,1.1217,9.69,0.7924,174.7056,2.6036,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0107,0.0107
40,64,0.001,7,10,50,16,8,128,checkpoints/model_64_0.001_7_10_50_128epoch=08.ckpt,8,0.688,12,32.7888,1.0,0.0043,2.8027,1.1244,9.7936,0.7882,179.9192,2.6815,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0185,0.0185
41,64,0.001,7,10,50,16,8,128,checkpoints/model_64_0.001_7_10_50_128epoch=09.ckpt,9,0.676,12,33.0463,1.0,0.0047,2.7558,1.1245,9.8776,0.7881,181.8649,2.7903,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0124,0.0124
42,64,0.001,7,10,50,16,8,128,checkpoints/model_64_0.001_7_10_50_128epoch=10.ckpt,10,0.672,12,32.9866,1.0,0.0046,2.7572,1.1236,9.8099,0.7893,182.2343,2.8837,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0114,0.0114
43,64,0.001,7,10,50,16,8,128,checkpoints/model_64_0.001_7_10_50_128epoch=11.ckpt,11,0.68,12,33.1551,1.0,0.0047,2.7387,1.1241,10.0638,0.7885,183.8412,2.8058,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0136,0.0136
44,64,0.001,7,10,50,16,8,128,checkpoints/model_64_0.001_7_10_50_128epoch=12.ckpt,12,0.66,12,32.8455,1.0,0.0045,2.7329,1.1197,10.2483,0.7947,182.7323,2.7046,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0113,0.0113
45,64,0.001,7,10,50,16,8,128,checkpoints/model_64_0.001_7_10_50_128epoch=13.ckpt,13,0.684,12,33.0087,1.0,0.0047,2.7202,1.1211,10.0811,0.7927,183.8264,2.7455,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0121,0.0121
46,64,0.001,7,10,50,16,8,128,checkpoints/model_64_0.001_7_10_50_128epoch=14.ckpt,14,0.696,12,33.0118,1.0,0.0047,2.7152,1.1206,10.3851,0.7934,184.4008,2.608,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.013,0.013
47,64,0.001,7,10,50,16,8,128,checkpoints/model_64_0.001_7_10_50_128epoch=15.ckpt,15,0.724,12,33.1687,1.0,0.0048,2.7025,1.1213,10.4185,0.7923,185.2564,2.7157,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0105,0.0105
48,64,0.001,7,10,50,16,8,128,checkpoints/model_64_0.001_7_10_50_128epoch=16.ckpt,16,0.68,12,33.2799,1.0,0.0047,2.7066,1.1224,10.3564,0.7908,186.5064,2.6272,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0101,0.0101
49,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.576,27,31.9896,1.0,0.0037,3.6484,1.2322,8.1035,0.6658,104.3237,1.6318,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0103,0.0103
50,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.616,27,34.2642,1.0,0.0047,3.4256,1.2535,8.2674,0.6414,125.9765,2.0907,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0117,0.0117
51,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.632,27,33.3839,1.0,0.0045,3.3534,1.2032,9.4808,0.6917,139.7991,2.6525,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0117,0.0117
52,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.62,27,34.1652,1.0,0.0046,3.2841,1.2063,9.5848,0.6867,151.1369,2.8712,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0128,0.0128
53,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.644,27,34.8893,1.0,0.0049,3.1833,1.2044,9.6829,0.6886,160.8581,3.3467,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0124,0.0124
54,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.616,27,33.9769,1.0,0.0048,3.1225,1.1796,9.7712,0.7166,162.8129,3.3817,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0109,0.0109
55,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.652,27,34.4213,1.0,0.005,3.0355,1.1741,10.2488,0.7229,168.2156,3.4366,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0103,0.0103
56,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.672,27,35.4321,1.0,0.0052,2.9517,1.1814,10.6882,0.7137,176.2898,3.2201,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.014,0.014
57,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.672,27,35.7778,1.0,0.0054,2.9103,1.1824,10.5486,0.7124,180.245,3.2639,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.012,0.012
58,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.672,27,36.0079,1.0,0.0056,2.8604,1.1827,10.3717,0.7119,184.3764,3.3567,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0124,0.0124
59,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.668,27,36.2112,1.0,0.0058,2.8334,1.1817,10.5078,0.7129,187.1332,3.2873,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0104,0.0104
60,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.684,27,36.4155,1.0,0.0059,2.8152,1.1842,10.3116,0.71,190.6128,3.5285,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0128,0.0128
61,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7,27,36.352,1.0,0.0059,2.7922,1.1793,10.6547,0.7156,190.6709,3.2377,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0126,0.0126
62,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.656,27,36.3246,1.0,0.006,2.7778,1.1784,10.1282,0.717,190.8128,3.2761,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0141,0.0141
63,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.688,27,36.5963,1.0,0.0061,2.7661,1.1812,10.4422,0.7136,193.8687,3.4265,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0112,0.0112
64,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.668,27,36.6122,1.0,0.0061,2.7487,1.1782,10.559,0.7172,194.4371,3.482,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0159,0.0159
65,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.66,27,36.6315,1.0,0.0061,2.7423,1.178,10.4599,0.7174,196.0851,3.4331,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0116,0.0116
66,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.688,27,36.5017,1.0,0.0061,2.7212,1.1734,10.6439,0.7228,196.109,3.2718,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0199,0.0199
67,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.692,27,36.8734,1.0,0.0064,2.6983,1.1781,10.283,0.7172,198.2226,3.4361,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0115,0.0115
68,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.676,27,36.763,1.0,0.0064,2.6982,1.1753,10.4301,0.7207,197.9569,3.4529,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0121,0.0121
69,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=20.ckpt,20,0.684,27,36.6488,1.0,0.0062,2.6954,1.1734,10.3578,0.723,198.0664,3.5527,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0123,0.0123
70,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=21.ckpt,21,0.644,27,36.7223,1.0,0.0064,2.6864,1.1731,10.8464,0.7234,199.6667,3.589,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0119,0.0119
71,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=22.ckpt,22,0.684,27,36.829,1.0,0.0064,2.6843,1.1753,10.7659,0.7207,200.3362,3.6537,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0116,0.0116
72,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=23.ckpt,23,0.676,27,36.6763,1.0,0.0063,2.6816,1.1717,10.8713,0.7251,200.0328,3.4697,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0111,0.0111
73,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=24.ckpt,24,0.656,27,36.6354,1.0,0.0063,2.6783,1.1706,10.9099,0.7265,200.4917,3.4885,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0129,0.0129
74,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=25.ckpt,25,0.664,27,36.4628,1.0,0.0063,2.6783,1.1675,10.6491,0.7303,199.3415,3.4397,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.012,0.012
75,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=26.ckpt,26,0.68,27,36.4835,1.0,0.0063,2.6735,1.1671,10.8573,0.7307,199.3562,3.4022,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0122,0.0122
76,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=27.ckpt,27,0.676,27,36.4355,1.0,0.0064,2.6683,1.1658,10.6878,0.7324,199.2838,3.5312,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.012,0.012
77,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=28.ckpt,28,0.672,27,36.697,1.0,0.0064,2.6643,1.1697,10.8541,0.7275,201.6904,3.3965,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0119,0.0119
78,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=29.ckpt,29,0.664,27,36.5043,1.0,0.0063,2.6627,1.1661,10.9793,0.7319,200.7902,3.4645,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0116,0.0116
79,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=00.ckpt,0,0.564,25,32.15,1.0,0.0039,3.6336,1.2372,8.1539,0.6598,103.1599,1.5567,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0107,0.0107
80,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=01.ckpt,1,0.596,25,34.2837,1.0,0.0046,3.4125,1.247,8.0907,0.6477,121.9645,1.9819,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0101,0.0101
81,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=02.ckpt,2,0.588,25,34.1106,1.0,0.0045,3.3229,1.2141,8.759,0.6796,135.8573,2.377,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.012,0.012
82,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=03.ckpt,3,0.636,25,34.9473,1.0,0.0047,3.233,1.2139,9.2538,0.6781,150.7607,2.5811,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0105,0.0105
83,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=04.ckpt,4,0.644,25,35.0121,1.0,0.0051,3.1768,1.2028,9.8221,0.6906,158.5973,2.5534,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0128,0.0128
84,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=05.ckpt,5,0.628,25,35.617,1.0,0.0052,3.0989,1.2072,9.4181,0.6846,169.5888,3.4278,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0171,0.0171
85,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=06.ckpt,6,0.636,25,35.7887,1.0,0.0051,3.0378,1.1993,9.9112,0.6928,175.0386,3.5002,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.011,0.011
86,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=07.ckpt,7,0.652,25,36.4421,1.0,0.0054,2.9946,1.208,9.7925,0.6825,183.8089,3.7128,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0134,0.0134
87,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=08.ckpt,8,0.644,25,36.1116,1.0,0.0052,2.9349,1.19,9.7775,0.703,184.6063,3.3519,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0133,0.0133
88,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=09.ckpt,9,0.652,25,36.3859,1.0,0.0052,2.9044,1.1915,10.2521,0.7012,190.0725,3.5352,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0125,0.0125
89,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=10.ckpt,10,0.656,25,36.3709,1.0,0.0052,2.8988,1.1905,9.9373,0.7023,190.0967,3.7075,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.011,0.011
90,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=11.ckpt,11,0.644,25,36.5495,1.0,0.0054,2.8547,1.1879,10.4385,0.7053,192.9619,3.4257,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0111,0.0111
91,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=12.ckpt,12,0.636,25,36.7179,1.0,0.0054,2.85,1.1922,10.1624,0.7,195.1711,3.746,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0108,0.0108
92,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=13.ckpt,13,0.656,25,36.768,1.0,0.0055,2.8401,1.1895,10.6359,0.7032,196.1966,3.811,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0108,0.0108
93,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=14.ckpt,14,0.652,25,36.6484,1.0,0.0056,2.8191,1.1843,10.718,0.7093,196.8884,3.7846,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.011,0.011
